,subID,sessions,sess_files,has_anat,has_func,sub_path,sub_sess_path,bids_path,bids_anat,bids_func,abide_id
894,sub-895,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032393,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032393/404387825_session_1,0,0,0,A00032393
895,sub-896,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032414,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032414/404360951_session_1,0,0,0,A00032414
896,sub-897,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032403,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032403/404349103_session_1,0,0,0,A00032403
897,sub-898,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032380,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032380/404392821_session_1,0,0,0,A00032380
898,sub-899,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032374,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032374/404379471_session_1,0,0,0,A00032374
899,sub-900,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032391,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032391/404332830_session_1,0,0,0,A00032391
900,sub-901,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032385,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032385/404407065_session_1,0,0,0,A00032385
901,sub-902,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032406,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032406/404351118_session_1,0,0,0,A00032406
902,sub-903,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032407,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032407/404361926_session_1,0,0,0,A00032407
903,sub-904,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032413,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032413/404371880_session_1,0,0,0,A00032413
904,sub-905,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032584,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032584/404402830_session_1,0,0,0,A00032584
905,sub-906,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032400,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032400/404318485_session_1,0,0,0,A00032400
906,sub-907,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032377,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032377/404383973_session_1,0,0,0,A00032377
907,sub-908,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032405,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032405/404329686_session_1,0,0,0,A00032405
908,sub-909,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032394,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032394/404325288_session_1,0,0,0,A00032394
909,sub-910,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032382,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032382/404402688_session_1,0,0,0,A00032382
910,sub-911,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032401,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032401/404329861_session_1,0,0,0,A00032401
911,sub-912,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032417,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032417/404366804_session_1,0,0,0,A00032417
912,sub-913,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032404,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032404/404337646_session_1,0,0,0,A00032404
913,sub-914,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032386,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032386/404377982_session_1,0,0,0,A00032386
914,sub-915,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032396,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032396/404334200_session_1,0,0,0,A00032396
915,sub-916,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032410,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032410/404314654_session_1,0,0,0,A00032410
916,sub-917,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032375,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032375/404309724_session_1,0,0,0,A00032375
917,sub-918,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032418,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032418/404349543_session_1,0,0,0,A00032418
918,sub-919,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032392,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032392/404328648_session_1,0,0,0,A00032392
919,sub-920,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032408,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032408/404342256_session_1,0,0,0,A00032408
920,sub-921,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032389,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032389/404395631_session_1,0,0,0,A00032389
921,sub-922,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032411,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032411/404312329_session_1,0,0,0,A00032411
922,sub-923,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032381,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032381/404406192_session_1,0,0,0,A00032381
923,sub-924,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032409,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032409/404378197_session_1,0,0,0,A00032409
924,sub-925,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032395,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032395/404316251_session_1,0,0,0,A00032395
925,sub-926,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032402,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032402/404354954_session_1,0,0,0,A00032402
926,sub-927,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032376,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032376/404378888_session_1,0,0,0,A00032376
927,sub-928,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032397,/gsfs0/data/aglinsai/fMRI_InData/abide/sjh/dicom/achieva/mmilham/abide_28730/A00032397/404328877_session_1,0,0,0,A00032397
928,sub-929,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032727,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032727/436394886_session_1,0,0,0,A00032727
929,sub-930,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032687,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032687/436307482_session_1,0,0,0,A00032687
930,sub-931,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033462,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033462/436310075_session_1,0,0,0,A00033462
931,sub-932,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032689,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032689/436346816_session_1,0,0,0,A00032689
932,sub-933,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032699,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032699/436362573_session_1,0,0,0,A00032699
933,sub-934,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032695,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032695/436372370_session_1,0,0,0,A00032695
934,sub-935,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032737,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032737/436352355_session_1,0,0,0,A00032737
935,sub-936,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032749,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032749/436405797_session_1,0,0,0,A00032749
936,sub-937,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033479,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033479/436404572_session_1,0,0,0,A00033479
937,sub-938,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032748,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032748/436401803_session_1,0,0,0,A00032748
938,sub-939,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032709,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032709/436344952_session_1,0,0,0,A00032709
939,sub-940,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032721,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032721/436331189_session_1,0,0,0,A00032721
940,sub-941,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032728,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032728/436328691_session_1,0,0,0,A00032728
941,sub-942,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032705,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032705/436327234_session_1,0,0,0,A00032705
942,sub-943,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033473,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033473/436334545_session_1,0,0,0,A00033473
943,sub-944,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032751,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032751/436356311_session_1,0,0,0,A00032751
944,sub-945,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033486,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033486/436332122_session_1,0,0,0,A00033486
945,sub-946,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032752,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032752/436385298_session_1,0,0,0,A00032752
946,sub-947,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033464,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033464/436363702_session_1,0,0,0,A00033464
947,sub-948,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032681,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032681/436343054_session_1,0,0,0,A00032681
948,sub-949,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032710,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032710/436400462_session_1,0,0,0,A00032710
949,sub-950,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032726,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032726/436378137_session_1,0,0,0,A00032726
950,sub-951,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033481,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033481/436319244_session_1,0,0,0,A00033481
951,sub-952,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032724,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032724/436371774_session_1,0,0,0,A00032724
952,sub-953,1,1,0,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032708,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032708/436364785_session_1,0,0,0,A00032708
953,sub-954,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033484,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033484/436324818_session_1,0,0,0,A00033484
954,sub-955,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032745,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032745/436365074_session_1,0,0,0,A00032745
955,sub-956,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033477,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033477/436345431_session_1,0,0,0,A00033477
956,sub-957,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032698,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032698/436355284_session_1,0,0,0,A00032698
957,sub-958,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032713,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032713/436312392_session_1,0,0,0,A00032713
958,sub-959,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033482,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033482/436344626_session_1,0,0,0,A00033482
959,sub-960,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033476,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033476/436380384_session_1,0,0,0,A00033476
960,sub-961,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032715,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032715/436374962_session_1,0,0,0,A00032715
961,sub-962,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033474,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033474/436397906_session_1,0,0,0,A00033474
962,sub-963,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033475,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033475/436404606_session_1,0,0,0,A00033475
963,sub-964,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032730,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032730/436346855_session_1,0,0,0,A00032730
964,sub-965,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032694,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032694/436382064_session_1,0,0,0,A00032694
965,sub-966,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032754,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032754/436322684_session_1,0,0,0,A00032754
966,sub-967,1,1,0,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032717,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032717/436351791_session_1,0,0,0,A00032717
967,sub-968,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033472,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033472/436383556_session_1,0,0,0,A00033472
968,sub-969,1,1,0,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032802,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032802/436376792_session_1,0,0,0,A00032802
969,sub-970,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032744,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032744/436365065_session_1,0,0,0,A00032744
970,sub-971,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032683,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032683/436388020_session_1,0,0,0,A00032683
971,sub-972,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032732,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032732/436313521_session_1,0,0,0,A00032732
972,sub-973,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032678,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032678/436405644_session_1,0,0,0,A00032678
973,sub-974,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032729,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032729/436332665_session_1,0,0,0,A00032729
974,sub-975,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032739,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032739/436314419_session_1,0,0,0,A00032739
975,sub-976,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032688,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032688/436351052_session_1,0,0,0,A00032688
976,sub-977,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032680,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032680/436317369_session_1,0,0,0,A00032680
977,sub-978,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032693,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032693/436393762_session_1,0,0,0,A00032693
978,sub-979,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033467,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033467/436344752_session_1,0,0,0,A00033467
979,sub-980,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032733,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032733/436315735_session_1,0,0,0,A00032733
980,sub-981,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032803,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032803/436308144_session_1,0,0,0,A00032803
981,sub-982,1,1,0,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032720,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032720/436354398_session_1,0,0,0,A00032720
982,sub-983,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032711,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032711/436350279_session_1,0,0,0,A00032711
983,sub-984,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033463,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033463/436354856_session_1,0,0,0,A00033463
984,sub-985,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032725,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032725/436363024_session_1,0,0,0,A00032725
985,sub-986,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032704,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032704/436386986_session_1,0,0,0,A00032704
986,sub-987,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032740,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032740/436374761_session_1,0,0,0,A00032740
987,sub-988,1,1,0,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032742,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032742/436381902_session_1,0,0,0,A00032742
988,sub-989,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032686,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032686/436375921_session_1,0,0,0,A00032686
989,sub-990,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032702,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032702/436325159_session_1,0,0,0,A00032702
990,sub-991,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032684,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00032684/436339246_session_1,0,0,0,A00032684
991,sub-992,1,1,0,1,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033504,/gsfs0/data/aglinsai/fMRI_InData/abide/ucla/dicom/triotim/mmilham/abide_28730/A00033504/436344355_session_1,0,0,0,A00033504
